dtime,instrument,trade_price,trade_size,aggressor,rectime,exch_trade_id,nanos
2024-03-12 12:32:47.203211+00:00,SFRU24,95.265,5,buy,2024-03-12 12:32:47.210143+00:00,9189247,203211765
2024-03-12 12:32:47.261865+00:00,SFRU24,95.270,3,unknown,2024-03-12 12:32:47.270822+00:00,9189262,261865995
2024-03-12 12:32:47.551708+00:00,SFRU24,95.265,1,sell,2024-03-12 12:32:47.560138+00:00,9189290,551708289
2024-03-12 12:32:47.551986+00:00,SFRU24,95.265,4,sell,2024-03-12 12:32:47.560138+00:00,9189291,551986141
2024-03-12 12:32:48.996854+00:00,SFRU24,95.270,1,buy,2024-03-12 12:32:49.005205+00:00,9189361,996854447
2024-03-12 12:32:49.021370+00:00,SFRU24,95.270,26,buy,2024-03-12 12:32:49.030168+00:00,9189364,21370849
2024-03-12 12:32:49.021372+00:00,SFRU24,95.270,28,buy,2024-03-12 12:32:49.030168+00:00,9189367,21372193
2024-03-12 12:32:49.058305+00:00,SFRU24,95.270,1,buy,2024-03-12 12:32:49.065024+00:00,9189371,58305825
2024-03-12 12:32:49.080966+00:00,SFRU24,95.265,9,unknown,2024-03-12 12:32:49.090114+00:00,9189386,80966013
2024-03-12 12:32:49.081595+00:00,SFRU24,95.265,801,sell,2024-03-12 12:32:49.095114+00:00,9189407,81595593
2024-03-12 12:32:49.081832+00:00,SFRU24,95.265,9,sell,2024-03-12 12:32:49.100010+00:00,9189415,81832143
2024-03-12 12:32:49.081842+00:00,SFRU24,95.265,9,sell,2024-03-12 12:32:49.105062+00:00,9189420,81842289
2024-03-12 12:32:49.085582+00:00,SFRU24,95.265,6,sell,2024-03-12 12:32:49.130009+00:00,9189454,85582919
2024-03-12 12:32:49.085588+00:00,SFRU24,95.265,5,buy,2024-03-12 12:32:49.130009+00:00,9189458,85588893
2024-03-12 12:32:49.098596+00:00,SFRU24,95.265,1,buy,2024-03-12 12:32:49.160607+00:00,9189492,98596687
2024-03-12 12:32:49.100551+00:00,SFRU24,95.265,7,sell,2024-03-12 12:32:49.160607+00:00,9189495,100551815
2024-03-12 12:32:49.100551+00:00,SFRU24,95.260,8,sell,2024-03-12 12:32:49.160607+00:00,9189496,100551815
2024-03-12 12:32:49.111178+00:00,SFRU24,95.265,1,buy,2024-03-12 12:32:49.175496+00:00,9189512,111178221
2024-03-12 12:32:49.132825+00:00,SFRU24,95.265,50,buy,2024-03-12 12:32:49.190470+00:00,9189536,132825497
2024-03-12 12:32:49.132891+00:00,SFRU24,95.265,11,buy,2024-03-12 12:32:49.190470+00:00,9189540,132891983
2024-03-12 12:32:49.138359+00:00,SFRU24,95.265,25,buy,2024-03-12 12:32:49.194896+00:00,9189569,138359337
2024-03-12 12:32:49.305600+00:00,SFRU24,95.265,24,buy,2024-03-12 12:32:49.314900+00:00,9189610,305600261
2024-03-12 12:32:49.306258+00:00,SFRU24,95.265,1,buy,2024-03-12 12:32:49.317990+00:00,9189612,306258947
2024-03-12 12:32:49.307659+00:00,SFRU24,95.265,1,unknown,2024-03-12 12:32:49.325830+00:00,9189623,307659257
2024-03-12 12:32:49.977351+00:00,SFRU24,95.265,15,sell,2024-03-12 12:32:49.985052+00:00,9189708,977351309
2024-03-12 12:32:49.977853+00:00,SFRU24,95.265,15,buy,2024-03-12 12:32:49.995151+00:00,9189711,977853465
2024-03-12 12:32:49.990865+00:00,SFRU24,95.265,24,buy,2024-03-12 12:32:50.000826+00:00,9189713,990865425
2024-03-12 12:32:49.994903+00:00,SFRU24,95.265,30,buy,2024-03-12 12:32:50.005122+00:00,9189716,994903033
2024-03-12 12:32:49.994903+00:00,SFRU24,95.265,7,buy,2024-03-12 12:32:50.005122+00:00,9189717,994903879
2024-03-12 12:32:51.187309+00:00,SFRU24,95.265,2,sell,2024-03-12 12:32:51.195610+00:00,9189774,187309671
2024-03-12 12:32:51.187860+00:00,SFRU24,95.265,16,sell,2024-03-12 12:32:51.205589+00:00,9189775,187860515
2024-03-12 12:32:51.197111+00:00,SFRU24,95.265,17,sell,2024-03-12 12:32:51.205589+00:00,9189776,197111509
2024-03-12 12:32:52.881078+00:00,SFRU24,95.265,4,sell,2024-03-12 12:32:52.894952+00:00,9189897,881078593
2024-03-12 12:32:52.891184+00:00,SFRU24,95.265,1,sell,2024-03-12 12:32:52.900191+00:00,9189904,891184681
2024-03-12 12:32:52.901145+00:00,SFRU24,95.265,3,sell,2024-03-12 12:32:52.910058+00:00,9189909,901145277
2024-03-12 12:32:52.913133+00:00,SFRU24,95.265,1,sell,2024-03-12 12:32:52.920048+00:00,9189916,913133325
2024-03-12 12:32:52.927388+00:00,SFRU24,95.265,1,sell,2024-03-12 12:32:52.935077+00:00,9189922,927388629
2024-03-12 12:32:52.937413+00:00,SFRU24,95.265,4,sell,2024-03-12 12:32:52.944917+00:00,9189929,937413869
2024-03-12 12:32:52.948525+00:00,SFRU24,95.265,1,sell,2024-03-12 12:32:52.954888+00:00,9189937,948525399
2024-03-12 12:32:52.964346+00:00,SFRU24,95.265,3,sell,2024-03-12 12:32:52.970079+00:00,9189947,964346259
2024-03-12 12:32:52.976109+00:00,SFRU24,95.265,1,sell,2024-03-12 12:32:52.985733+00:00,9189951,976109927
2024-03-12 12:32:52.978040+00:00,SFRU24,95.265,6,unknown,2024-03-12 12:32:52.985733+00:00,9189953,978040503
2024-03-12 12:32:53.367442+00:00,SFRU24,95.270,72,unknown,2024-03-12 12:32:53.375118+00:00,9189991,367442759
2024-03-12 12:32:53.368358+00:00,SFRU24,95.270,4,unknown,2024-03-12 12:32:53.379984+00:00,9189997,368358619
2024-03-12 12:32:53.380498+00:00,SFRU24,95.270,11,buy,2024-03-12 12:32:53.395359+00:00,9190015,380498747
2024-03-12 12:32:53.385437+00:00,SFRU24,95.270,1,buy,2024-03-12 12:32:53.399986+00:00,9190025,385437487
2024-03-12 12:32:53.385767+00:00,SFRU24,95.270,17,buy,2024-03-12 12:32:53.399986+00:00,9190026,385767483
2024-03-12 12:32:53.390274+00:00,SFRU24,95.270,1,buy,2024-03-12 12:32:53.405187+00:00,9190029,390274875
2024-03-12 12:32:53.394911+00:00,SFRU24,95.270,4,unknown,2024-03-12 12:32:53.409961+00:00,9190045,394911731
2024-03-12 12:32:53.442444+00:00,SFRU24,95.270,1,buy,2024-03-12 12:32:53.450708+00:00,9190055,442444427
2024-03-12 12:32:53.490588+00:00,SFRU24,95.270,1,buy,2024-03-12 12:32:53.500529+00:00,9190074,490588369
2024-03-12 12:32:55.403225+00:00,SFRU24,95.270,1,buy,2024-03-12 12:32:55.410194+00:00,9190191,403225235
2024-03-12 12:32:55.403387+00:00,SFRU24,95.270,1,buy,2024-03-12 12:32:55.410194+00:00,9190192,403387123
2024-03-12 12:32:55.403541+00:00,SFRU24,95.270,1,buy,2024-03-12 12:32:55.410194+00:00,9190193,403541465
2024-03-12 12:32:55.403570+00:00,SFRU24,95.270,1,buy,2024-03-12 12:32:55.410194+00:00,9190194,403570111
2024-03-12 12:32:55.403689+00:00,SFRU24,95.270,1,buy,2024-03-12 12:32:55.410194+00:00,9190195,403689587
2024-03-12 12:32:55.403709+00:00,SFRU24,95.270,1,buy,2024-03-12 12:32:55.410194+00:00,9190196,403709899
2024-03-12 12:32:56.740162+00:00,SFRU24,95.265,1,sell,2024-03-12 12:32:56.755144+00:00,9190310,740162575
2024-03-12 12:32:56.740167+00:00,SFRU24,95.265,3,sell,2024-03-12 12:32:56.755144+00:00,9190312,740167495
2024-03-12 12:32:56.797252+00:00,SFRU24,95.265,1,buy,2024-03-12 12:32:56.810292+00:00,9190350,797252321
2024-03-12 12:32:57.019135+00:00,SFRU24,95.265,34,unknown,2024-03-12 12:32:57.030078+00:00,9190363,19135805
2024-03-12 12:32:57.089844+00:00,SFRU24,95.265,4,buy,2024-03-12 12:32:57.095690+00:00,9190398,89844113
2024-03-12 12:32:57.089903+00:00,SFRU24,95.265,2,unknown,2024-03-12 12:32:57.095690+00:00,9190401,89903705
2024-03-12 12:32:58.293400+00:00,SFRU24,95.265,1,buy,2024-03-12 12:32:58.323904+00:00,9190537,293400953
2024-03-12 12:32:58.412818+00:00,SFRU24,95.260,1,sell,2024-03-12 12:32:58.430115+00:00,9190563,412818119
2024-03-12 12:32:58.691435+00:00,SFRU24,95.265,1,buy,2024-03-12 12:32:58.700681+00:00,9190570,691435703
2024-03-12 12:32:58.973821+00:00,SFRU24,95.260,5,unknown,2024-03-12 12:32:58.980440+00:00,9190579,973821571
2024-03-12 12:33:00.026229+00:00,SFRU24,95.260,63,sell,2024-03-12 12:33:00.043808+00:00,9190623,26229383
2024-03-12 12:33:00.099116+00:00,SFRU24,95.260,1,buy,2024-03-12 12:33:00.105483+00:00,9190669,99116109
2024-03-12 12:33:00.411696+00:00,SFRU24,95.260,1,buy,2024-03-12 12:33:00.425283+00:00,9190710,411696289
2024-03-12 12:33:01.016967+00:00,SFRU24,95.260,1,buy,2024-03-12 12:33:01.025450+00:00,9190729,16967197
2024-03-12 12:33:01.140991+00:00,SFRU24,95.260,1,buy,2024-03-12 12:33:01.150129+00:00,9190757,140991497
2024-03-12 12:33:05.232400+00:00,SFRU24,95.260,1,buy,2024-03-12 12:33:05.239968+00:00,9190862,232400217
2024-03-12 12:33:06.005390+00:00,SFRU24,95.255,88,unknown,2024-03-12 12:33:06.015515+00:00,9190895,5390467
2024-03-12 12:33:06.006539+00:00,SFRU24,95.255,5,sell,2024-03-12 12:33:06.024982+00:00,9190912,6539245
2024-03-12 12:33:06.021456+00:00,SFRU24,95.255,1,buy,2024-03-12 12:33:06.060363+00:00,9190951,21456999
2024-03-12 12:33:06.041586+00:00,SFRU24,95.255,27,buy,2024-03-12 12:33:06.080256+00:00,9190988,41586927
2024-03-12 12:33:06.098519+00:00,SFRU24,95.255,4,buy,2024-03-12 12:33:06.125035+00:00,9191052,98519603
2024-03-12 12:33:06.775787+00:00,SFRU24,95.255,4,buy,2024-03-12 12:33:06.785122+00:00,9191060,775787633
2024-03-12 12:33:07.016760+00:00,SFRU24,95.255,1,sell,2024-03-12 12:33:07.034283+00:00,9191089,16760467
2024-03-12 12:33:07.019545+00:00,SFRU24,95.255,30,sell,2024-03-12 12:33:07.040209+00:00,9191090,19545557
2024-03-12 12:33:07.020899+00:00,SFRU24,95.255,7,sell,2024-03-12 12:33:07.040209+00:00,9191092,20899099
2024-03-12 12:33:07.047809+00:00,SFRU24,95.255,1,unknown,2024-03-12 12:33:07.054959+00:00,9191100,47809699
2024-03-12 12:33:07.454867+00:00,SFRU24,95.255,1,buy,2024-03-12 12:33:07.475106+00:00,9191145,454867817
2024-03-12 12:33:07.457445+00:00,SFRU24,95.255,1,buy,2024-03-12 12:33:07.475106+00:00,9191148,457445981
2024-03-12 12:33:07.465505+00:00,SFRU24,95.255,163,buy,2024-03-12 12:33:07.480107+00:00,9191168,465505339
2024-03-12 12:33:07.510263+00:00,SFRU24,95.255,43,sell,2024-03-12 12:33:07.519224+00:00,9191207,510263235
2024-03-12 12:33:07.561076+00:00,SFRU24,95.250,6,sell,2024-03-12 12:33:07.570718+00:00,9191214,561076383
2024-03-12 12:33:09.216692+00:00,SFRU24,95.255,5,buy,2024-03-12 12:33:09.234976+00:00,9191234,216692619
2024-03-12 12:33:09.234420+00:00,SFRU24,95.255,1,buy,2024-03-12 12:33:09.249990+00:00,9191244,234420479
2024-03-12 12:33:09.574080+00:00,SFRU24,95.255,18,unknown,2024-03-12 12:33:09.585133+00:00,9191283,574080691
2024-03-12 12:33:09.576579+00:00,SFRU24,95.255,7,unknown,2024-03-12 12:33:09.600780+00:00,9191301,576579063
2024-03-12 12:33:09.576606+00:00,SFRU24,95.255,2,unknown,2024-03-12 12:33:09.605698+00:00,9191306,576606485
2024-03-12 12:33:09.585159+00:00,SFRU24,95.255,12,buy,2024-03-12 12:33:09.625656+00:00,9191320,585159507
2024-03-12 12:33:09.587702+00:00,SFRU24,95.255,1,buy,2024-03-12 12:33:09.629973+00:00,9191324,587702459
2024-03-12 12:33:09.589008+00:00,SFRU24,95.255,1,buy,2024-03-12 12:33:09.629973+00:00,9191325,589008905
2024-03-12 12:33:09.589960+00:00,SFRU24,95.255,1,buy,2024-03-12 12:33:09.635599+00:00,9191326,589960111
2024-03-12 12:33:09.591767+00:00,SFRU24,95.255,1,buy,2024-03-12 12:33:09.635599+00:00,9191329,591767445
2024-03-12 12:33:11.041095+00:00,SFRU24,95.255,4,buy,2024-03-12 12:33:11.055376+00:00,9191375,41095459
2024-03-12 12:33:11.050721+00:00,SFRU24,95.255,4,buy,2024-03-12 12:33:11.060374+00:00,9191378,50721565
2024-03-12 12:33:12.003866+00:00,SFRU24,95.250,1,sell,2024-03-12 12:33:12.010204+00:00,9191386,3866847
2024-03-12 12:33:14.520304+00:00,SFRU24,95.250,1,sell,2024-03-12 12:33:14.530116+00:00,9191512,520304627
2024-03-12 12:33:15.022414+00:00,SFRU24,95.255,1,buy,2024-03-12 12:33:15.028892+00:00,9191529,22414977
2024-03-12 12:33:15.077213+00:00,SFRU24,95.255,1,buy,2024-03-12 12:33:15.085670+00:00,9191541,77213455
2024-03-12 12:33:15.220346+00:00,SFRU24,95.255,2,buy,2024-03-12 12:33:15.230172+00:00,9191546,220346475
2024-03-12 12:33:15.238734+00:00,SFRU24,95.255,1,buy,2024-03-12 12:33:15.274981+00:00,9191547,238734517
2024-03-12 12:33:15.238881+00:00,SFRU24,95.255,1,buy,2024-03-12 12:33:15.274981+00:00,9191548,238881313
2024-03-12 12:33:15.238989+00:00,SFRU24,95.255,1,buy,2024-03-12 12:33:15.274981+00:00,9191549,238989177
2024-03-12 12:33:15.239272+00:00,SFRU24,95.255,1,buy,2024-03-12 12:33:15.274981+00:00,9191550,239272767
2024-03-12 12:33:15.239413+00:00,SFRU24,95.255,1,buy,2024-03-12 12:33:15.274981+00:00,9191551,239413535
2024-03-12 12:33:15.239834+00:00,SFRU24,95.255,1,buy,2024-03-12 12:33:15.274981+00:00,9191552,239834249
2024-03-12 12:33:15.483465+00:00,SFRU24,95.255,25,buy,2024-03-12 12:33:15.494969+00:00,9191563,483465383
2024-03-12 12:33:15.484684+00:00,SFRU24,95.255,6,unknown,2024-03-12 12:33:15.504912+00:00,9191568,484684225
2024-03-12 12:33:15.484714+00:00,SFRU24,95.255,3,unknown,2024-03-12 12:33:15.504912+00:00,9191571,484714599
2024-03-12 12:33:15.484793+00:00,SFRU24,95.255,2,unknown,2024-03-12 12:33:15.504912+00:00,9191574,484793775
2024-03-12 12:33:15.485281+00:00,SFRU24,95.255,59,buy,2024-03-12 12:33:15.509345+00:00,9191576,485281935
2024-03-12 12:33:15.486419+00:00,SFRU24,95.255,2,unknown,2024-03-12 12:33:15.509950+00:00,9191580,486419427
2024-03-12 12:33:15.486431+00:00,SFRU24,95.255,3,unknown,2024-03-12 12:33:15.509950+00:00,9191583,486431179
2024-03-12 12:33:15.524416+00:00,SFRU24,95.255,1,buy,2024-03-12 12:33:15.530740+00:00,9191604,524416773
2024-03-12 12:33:17.236622+00:00,SFRU24,95.255,1,buy,2024-03-12 12:33:17.260205+00:00,9191659,236622497
2024-03-12 12:33:19.408967+00:00,SFRU24,95.255,413,unknown,2024-03-12 12:33:19.420669+00:00,9191684,408967675
2024-03-12 12:33:19.410292+00:00,SFRU24,95.255,4,unknown,2024-03-12 12:33:19.429313+00:00,9191726,410292533
2024-03-12 12:33:19.410293+00:00,SFRU24,95.255,15,buy,2024-03-12 12:33:19.429313+00:00,9191730,410293241
2024-03-12 12:33:19.410318+00:00,SFRU24,95.255,8,buy,2024-03-12 12:33:19.429313+00:00,9191740,410318529
2024-03-12 12:33:19.410839+00:00,SFRU24,95.255,6,buy,2024-03-12 12:33:19.445133+00:00,9191751,410839329
2024-03-12 12:33:19.411742+00:00,SFRU24,95.255,2,unknown,2024-03-12 12:33:19.445133+00:00,9191763,411742061
2024-03-12 12:33:19.411746+00:00,SFRU24,95.255,2,unknown,2024-03-12 12:33:19.450536+00:00,9191769,411746451
2024-03-12 12:33:19.412246+00:00,SFRU24,95.255,61,buy,2024-03-12 12:33:19.450536+00:00,9191772,412246207
2024-03-12 12:33:19.412527+00:00,SFRU24,95.255,2,buy,2024-03-12 12:33:19.454299+00:00,9191776,412527917
2024-03-12 12:33:19.412541+00:00,SFRU24,95.255,7,buy,2024-03-12 12:33:19.454299+00:00,9191777,412541431
2024-03-12 12:33:19.412566+00:00,SFRU24,95.255,16,buy,2024-03-12 12:33:19.454299+00:00,9191780,412566179
2024-03-12 12:33:19.414602+00:00,SFRU24,95.255,10,buy,2024-03-12 12:33:19.454299+00:00,9191790,414602637
2024-03-12 12:33:19.415372+00:00,SFRU24,95.255,13,unknown,2024-03-12 12:33:19.454484+00:00,9191794,415372357
2024-03-12 12:33:19.415374+00:00,SFRU24,95.255,18,buy,2024-03-12 12:33:19.454484+00:00,9191798,415374023
2024-03-12 12:33:19.417007+00:00,SFRU24,95.255,8,buy,2024-03-12 12:33:19.459437+00:00,9191804,417007433
2024-03-12 12:33:19.417010+00:00,SFRU24,95.255,2,buy,2024-03-12 12:33:19.459437+00:00,9191808,417010215
2024-03-12 12:33:19.417015+00:00,SFRU24,95.255,4,buy,2024-03-12 12:33:19.459437+00:00,9191809,417015611
2024-03-12 12:33:19.434778+00:00,SFRU24,95.255,5,sell,2024-03-12 12:33:19.470425+00:00,9191834,434778891
2024-03-12 12:33:19.462547+00:00,SFRU24,95.255,5,sell,2024-03-12 12:33:19.484845+00:00,9191863,462547965
2024-03-12 12:33:19.478401+00:00,SFRU24,95.255,3,buy,2024-03-12 12:33:19.495329+00:00,9191870,478401007
2024-03-12 12:33:19.482510+00:00,SFRU24,95.255,4,buy,2024-03-12 12:33:19.500304+00:00,9191874,482510205
2024-03-12 12:33:19.497292+00:00,SFRU24,95.255,5,buy,2024-03-12 12:33:19.505246+00:00,9191883,497292871
2024-03-12 12:33:19.497668+00:00,SFRU24,95.255,2,buy,2024-03-12 12:33:19.505246+00:00,9191884,497668561
2024-03-12 12:33:19.916990+00:00,SFRU24,95.255,2,buy,2024-03-12 12:33:19.925002+00:00,9191892,916990143
2024-03-12 12:33:19.917226+00:00,SFRU24,95.255,2,buy,2024-03-12 12:33:19.925002+00:00,9191893,917226967
2024-03-12 12:33:19.917895+00:00,SFRU24,95.255,1,buy,2024-03-12 12:33:19.925002+00:00,9191894,917895405
2024-03-12 12:33:19.917895+00:00,SFRU24,95.255,2,buy,2024-03-12 12:33:19.925002+00:00,9191895,917895693
2024-03-12 12:33:20.914648+00:00,SFRU24,95.260,5,buy,2024-03-12 12:33:20.925026+00:00,9192075,914648573
2024-03-12 12:33:20.920377+00:00,SFRU24,95.260,42,buy,2024-03-12 12:33:20.930006+00:00,9192076,920377861
2024-03-12 12:33:21.215335+00:00,SFRU24,95.260,4,buy,2024-03-12 12:33:21.224484+00:00,9192086,215335587
2024-03-12 12:33:21.215607+00:00,SFRU24,95.260,4,buy,2024-03-12 12:33:21.224484+00:00,9192087,215607945
2024-03-12 12:33:22.213182+00:00,SFRU24,95.260,6,buy,2024-03-12 12:33:22.225334+00:00,9192119,213182567
2024-03-12 12:33:22.302911+00:00,SFRU24,95.255,1,sell,2024-03-12 12:33:22.309942+00:00,9192121,302911529
2024-03-12 12:33:22.305712+00:00,SFRU24,95.255,1,sell,2024-03-12 12:33:22.319882+00:00,9192122,305712325
2024-03-12 12:33:22.768140+00:00,SFRU24,95.260,4,buy,2024-03-12 12:33:22.789873+00:00,9192161,768140657
2024-03-12 12:33:23.557688+00:00,SFRU24,95.260,9,buy,2024-03-12 12:33:23.565409+00:00,9192175,557688205
2024-03-12 12:33:23.560780+00:00,SFRU24,95.260,10,buy,2024-03-12 12:33:23.570438+00:00,9192176,560780925
2024-03-12 12:33:24.656876+00:00,SFRU24,95.260,35,buy,2024-03-12 12:33:24.664379+00:00,9192202,656876941
2024-03-12 12:33:24.657437+00:00,SFRU24,95.260,15,sell,2024-03-12 12:33:24.664379+00:00,9192205,657437415
2024-03-12 12:33:26.170468+00:00,SFRU24,95.260,50,buy,2024-03-12 12:33:26.185037+00:00,9192283,170468245
2024-03-12 12:33:26.996855+00:00,SFRU24,95.255,9,unknown,2024-03-12 12:33:27.005300+00:00,9192305,996855423
2024-03-12 12:33:27.018446+00:00,SFRU24,95.255,1,sell,2024-03-12 12:33:27.060147+00:00,9192378,18446333
2024-03-12 12:33:27.018450+00:00,SFRU24,95.255,1,sell,2024-03-12 12:33:27.060147+00:00,9192379,18450095
2024-03-12 12:33:27.051926+00:00,SFRU24,95.255,1,sell,2024-03-12 12:33:27.080019+00:00,9192395,51926511
2024-03-12 12:33:27.053328+00:00,SFRU24,95.255,1,sell,2024-03-12 12:33:27.080184+00:00,9192396,53328377
2024-03-12 12:33:27.054740+00:00,SFRU24,95.255,1,sell,2024-03-12 12:33:27.080184+00:00,9192398,54740497
2024-03-12 12:33:27.436569+00:00,SFRU24,95.255,1,sell,2024-03-12 12:33:27.445372+00:00,9192419,436569463
2024-03-12 12:33:27.436618+00:00,SFRU24,95.255,36,sell,2024-03-12 12:33:27.445372+00:00,9192421,436618763
2024-03-12 12:33:27.436734+00:00,SFRU24,95.255,11,sell,2024-03-12 12:33:27.450396+00:00,9192422,436734865
2024-03-12 12:33:27.436735+00:00,SFRU24,95.255,2,sell,2024-03-12 12:33:27.450396+00:00,9192423,436735043
2024-03-12 12:33:27.436774+00:00,SFRU24,95.255,11,sell,2024-03-12 12:33:27.450396+00:00,9192425,436774491
2024-03-12 12:33:27.436818+00:00,SFRU24,95.255,164,sell,2024-03-12 12:33:27.450396+00:00,9192426,436818977
2024-03-12 12:33:27.441107+00:00,SFRU24,95.255,24,buy,2024-03-12 12:33:27.464935+00:00,9192441,441107357
2024-03-12 12:33:27.443339+00:00,SFRU24,95.255,9,buy,2024-03-12 12:33:27.464935+00:00,9192443,443339251
2024-03-12 12:33:27.443406+00:00,SFRU24,95.255,1,buy,2024-03-12 12:33:27.464935+00:00,9192446,443406063
2024-03-12 12:33:27.443829+00:00,SFRU24,95.255,22,buy,2024-03-12 12:33:27.470065+00:00,9192449,443829177
2024-03-12 12:33:27.450953+00:00,SFRU24,95.255,13,buy,2024-03-12 12:33:27.475156+00:00,9192463,450953667
2024-03-12 12:33:28.158518+00:00,SFRU24,95.250,4,unknown,2024-03-12 12:33:28.165281+00:00,9192501,158518003
2024-03-12 12:33:28.793711+00:00,SFRU24,95.255,1,buy,2024-03-12 12:33:28.800455+00:00,9192536,793711305
2024-03-12 12:33:28.794514+00:00,SFRU24,95.255,1,buy,2024-03-12 12:33:28.810390+00:00,9192544,794514907
2024-03-12 12:33:28.809808+00:00,SFRU24,95.255,4,sell,2024-03-12 12:33:28.820103+00:00,9192550,809808749
2024-03-12 12:33:28.810854+00:00,SFRU24,95.255,5,sell,2024-03-12 12:33:28.820103+00:00,9192552,810854875
2024-03-12 12:33:30.741068+00:00,SFRU24,95.255,29,unknown,2024-03-12 12:33:30.749967+00:00,9192589,741068105
2024-03-12 12:33:32.107157+00:00,SFRU24,95.255,58,unknown,2024-03-12 12:33:32.145729+00:00,9192798,107157963
2024-03-12 12:33:32.115294+00:00,SFRU24,95.255,28,buy,2024-03-12 12:33:32.180588+00:00,9192883,115294093
2024-03-12 12:33:32.117599+00:00,SFRU24,95.255,1,buy,2024-03-12 12:33:32.190171+00:00,9192891,117599513
2024-03-12 12:33:32.120322+00:00,SFRU24,95.255,24,buy,2024-03-12 12:33:32.190171+00:00,9192892,120322249
2024-03-12 12:33:33.772728+00:00,SFRU24,95.255,24,sell,2024-03-12 12:33:33.790522+00:00,9193190,772728745
2024-03-12 12:33:33.773927+00:00,SFRU24,95.255,25,sell,2024-03-12 12:33:33.790522+00:00,9193197,773927215
2024-03-12 12:33:33.774115+00:00,SFRU24,95.255,24,sell,2024-03-12 12:33:33.795482+00:00,9193200,774115253
2024-03-12 12:33:33.778140+00:00,SFRU24,95.255,6,sell,2024-03-12 12:33:33.800509+00:00,9193210,778140343
2024-03-12 12:33:33.781939+00:00,SFRU24,95.255,6,unknown,2024-03-12 12:33:33.805434+00:00,9193215,781939631
2024-03-12 12:33:33.789049+00:00,SFRU24,95.255,9,buy,2024-03-12 12:33:33.815087+00:00,9193219,789049475
2024-03-12 12:33:33.789206+00:00,SFRU24,95.255,12,buy,2024-03-12 12:33:33.815087+00:00,9193220,789206793
2024-03-12 12:33:36.279678+00:00,SFRU24,95.250,7,sell,2024-03-12 12:33:36.290295+00:00,9193273,279678501
2024-03-12 12:33:36.280361+00:00,SFRU24,95.250,1,sell,2024-03-12 12:33:36.290295+00:00,9193274,280361705
2024-03-12 12:33:36.280557+00:00,SFRU24,95.250,6,sell,2024-03-12 12:33:36.290295+00:00,9193275,280557555
2024-03-12 12:33:38.485753+00:00,SFRU24,95.250,2,buy,2024-03-12 12:33:38.515716+00:00,9193321,485753399
2024-03-12 12:33:42.083619+00:00,SFRU24,95.250,6,unknown,2024-03-12 12:33:42.104556+00:00,9193623,83619255
2024-03-12 12:33:42.083766+00:00,SFRU24,95.250,19,buy,2024-03-12 12:33:42.104556+00:00,9193625,83766071
2024-03-12 12:33:42.086495+00:00,SFRU24,95.250,4,unknown,2024-03-12 12:33:42.110058+00:00,9193627,86495793
2024-03-12 12:33:42.086594+00:00,SFRU24,95.250,2,buy,2024-03-12 12:33:42.110058+00:00,9193629,86594477
2024-03-12 12:33:42.091626+00:00,SFRU24,95.250,6,unknown,2024-03-12 12:33:42.114998+00:00,9193633,91626335
2024-03-12 12:33:42.092938+00:00,SFRU24,95.250,1,sell,2024-03-12 12:33:42.120080+00:00,9193636,92938941
2024-03-12 12:33:42.094328+00:00,SFRU24,95.250,5,buy,2024-03-12 12:33:42.120080+00:00,9193637,94328795
2024-03-12 12:33:42.098743+00:00,SFRU24,95.250,6,buy,2024-03-12 12:33:42.124893+00:00,9193640,98743627
2024-03-12 12:33:42.101982+00:00,SFRU24,95.250,6,buy,2024-03-12 12:33:42.124893+00:00,9193641,101982473
2024-03-12 12:33:42.102951+00:00,SFRU24,95.250,1,sell,2024-03-12 12:33:42.124893+00:00,9193645,102951225
2024-03-12 12:33:42.123807+00:00,SFRU24,95.250,5,unknown,2024-03-12 12:33:42.150099+00:00,9193664,123807189
2024-03-12 12:33:44.762684+00:00,SFRU24,95.250,43,unknown,2024-03-12 12:33:44.770289+00:00,9193771,762684897
2024-03-12 12:33:44.763497+00:00,SFRU24,95.250,11,sell,2024-03-12 12:33:44.774901+00:00,9193780,763497331
2024-03-12 12:33:44.763508+00:00,SFRU24,95.250,11,sell,2024-03-12 12:33:44.774901+00:00,9193781,763508895
2024-03-12 12:33:44.764255+00:00,SFRU24,95.250,7,sell,2024-03-12 12:33:44.780224+00:00,9193786,764255143
2024-03-12 12:33:45.441820+00:00,SFRU24,95.250,6,sell,2024-03-12 12:33:45.450343+00:00,9193805,441820823
2024-03-12 12:33:45.459646+00:00,SFRU24,95.250,2,sell,2024-03-12 12:33:45.465244+00:00,9193806,459646963
2024-03-12 12:33:45.565436+00:00,SFRU24,95.250,1,sell,2024-03-12 12:33:45.575706+00:00,9193807,565436795
2024-03-12 12:33:45.599565+00:00,SFRU24,95.250,42,sell,2024-03-12 12:33:45.605610+00:00,9193808,599565351
2024-03-12 12:33:51.774640+00:00,SFRU24,95.250,46,unknown,2024-03-12 12:33:51.785477+00:00,9193933,774640339
2024-03-12 12:33:52.818005+00:00,SFRU24,95.255,40,buy,2024-03-12 12:33:52.829745+00:00,9194126,818005043
2024-03-12 12:33:53.359681+00:00,SFRU24,95.255,6,sell,2024-03-12 12:33:53.370533+00:00,9194191,359681573
2024-03-12 12:33:53.360511+00:00,SFRU24,95.255,5,buy,2024-03-12 12:33:53.375493+00:00,9194192,360511055
